Sam,Collection date,Collection month,Individual ID,Age,Species = grey seal,Sex,How it was found,Cause of death,"County, see https://sv.wikipedia.org/wiki/L%C3%A4nsbokstav ","Sea area: BV= Bothnian Bay, BH= Bothnian Sea, EÖ= Main Baltic Proper, VH= Swedish West coast",,Autopsy date,Weight,Length,Blubber thickness,Status of the uterus,,Pregnant (x) or not (0),PS,CA,,Pregnancy status,,Fetus length from nose to tail,Fetus crown-rump length
Fyndår,Fynddatum,Fyndmånad,Nr,Ålder (formel),Art,Kön,Fyndomständighet,Dödsorsak,Län,Havsområde BV BH EÖ VH,Hel kropp 0/x,Undersökningsdatum,Kroppsvikt kg,Kroppslängd cm,Späck (mm),Uterusstatus,Uterus/Sten/Ockl/Leio,Dräktig 0/x,Placentaärr,CA,CL,Dräktighetsstatus HELCOM,Postpartum dräktig HELCOM,Foster längd (cm) nossvans,Foster längd (cm) crownrump
2006,22/06/2006,6,C2006/05266,2,Gråsäl,Hane,Fiskeredskap,Drunkning,X,BH,0,10/07/2007,80,150,30,,,,,,,,,,
2006,17/05/2006,5,C2006/05269,9,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,12/12/2007,105,193,40,postpartum,,0,Ja,Ja,Ja,Preimplantationsperiod,PP placentaärr+CA,,
2006,07/05/2006,5,C2006/05270,8,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,19/12/2007,,190,40,,,,,,,,,,
2006,06/05/2006,5,C2006/05271,2,Gråsäl,Hona,Jakt,Skjuten,AB,EÖ,0,19/12/2007,115,170,50,juvenil,,0,Nej,Nej,Ja,Preimplantationsperiod,Juvenil uterus,,
2006,06/05/2006,5,C2006/05272,3,Gråsäl,Hane,Jakt,Skjuten,AB,EÖ,0,19/12/2007,120,180,50,,,,,,,,,,
2006,12/05/2006,5,C2006/05273,0,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,19/12/2007,25,98,35,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2006,12/05/2006,5,C2006/05274,17,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,19/12/2007,147,204,40,,,,,,,,,,
2006,17/04/2006,4,C2006/05275,0,Gråsäl,Hane,Jakt,Skjuten,AB,EÖ,0,10/01/2008,40,100,40,,,,,,,,,,
2006,25/04/2006,4,C2006/05276,1,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,10/01/2008,59,135,50,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2006,26/04/2006,4,C2006/05277,7,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,10/01/2008,99,180,40,,,,,,,,,,
2006,26/05/2006,5,C2006/05278,15,Gråsäl,Hane,Jakt,Skjuten,BD,BV,0,11/01/2008,,190,40,,,,,,,,,,
2006,26/05/2006,5,C2006/05279,16,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,11/01/2008,,172,52,multiparous,,0,,Ja,Ja,Preimplantationsperiod,,,
2006,02/07/2006,7,C2006/05280,12,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,16/01/2008,114,185,28,,,,,,,,,,
2006,23/06/2006,6,C2006/05281,12,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,16/01/2008,148,192,35,,,,,,,,,,
2006,17/05/2006,5,C2006/05282,9,Gråsäl,Hane,Jakt,Skjuten,C,BH,0,16/01/2008,190,207,65,,,,,,,,,,
2006,10/08/2006,8,C2006/05284,1,Gråsäl,Hane,Jakt,Skjuten,H,EÖ,0,18/01/2008,88,152,42,,,,,,,,,,
2006,29/12/2006,12,C2006/05286,13,Gråsäl,Hane,Jakt,Skjuten,H,EÖ,0,26/02/2008,249,253,70,,,,,,,,,,
2006,23/05/2006,5,C2006/05292,0,Gråsäl,Hane,Fiskeredskap,Drunkning,X,BH,0,31/03/2008,22,100,25,,,,,,,,,,
2006,26/08/2006,8,C2006/05293,2,Gråsäl,Hona,Fiskeredskap,Drunkning,X,BH,0,31/03/2008,110,155,40,,,,,,,,,,
2006,01/08/2006,8,C2006/05295,13,Gråsäl,Hane,Avlivad,Avlivad skjuten,X,BH,0,07/04/2008,140,197,40,,,,,,,,,,
2006,19/10/2006,10,C2006/05329,2,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,21/04/2008,50,130,40,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2006,18/07/2006,7,C2006/05380,5,Gråsäl,Hane,Fiskeredskap,Drunkning,X,BH,0,28/04/2008,100,170,20,,,,,,,,,,
2006,11/06/2006,6,C2006/05381,ej käke,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,16/05/2008,100,160,40,postpart,,0,Ja,Ja,Ja,Preimplantationsperiod,PP placentaärr+CA,,
2006,12/07/2006,7,C2006/05429,1,Gråsäl,Hane,Fiskeredskap,Drunkning,AC,BV,0,01/07/2008,,160,30,,,,,,,,,,
2006,23/06/2006,6,C2006/05283,15,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,18/01/2008,102,182,30,,,,,,,,,,
2007,2007-04-xx,4,C2007/00022,0,Gråsäl,Hane,Fiskeredskap,Drunkning,C,BH,x,20/04/2007,18,88,17,,,,,,,,,,
2007,23/04/2007,4,C2007/00025,0,Gråsäl,Hane,Jakt,Skjuten,AB,EÖ,0,26/04/2007,30,120,45,,,,,,,,,,
2007,05/05/2007,5,C2007/00220,11,Gråsäl,Hane,Jakt,Skjuten,AB,EÖ,0,11/05/2007,160,225,40,,,,,,,,,,
2007,05/05/2007,5,C2007/00221,6,Gråsäl,Hona,Jakt,Skjuten,AB,EÖ,0,11/05/2007,90,190,60,postpart,,0,Ja,Ja,Organ saknas,Organ saknas/ej bedömt,PP placentaärr+CA,,
2007,07/05/2007,5,C2007/00222,4,Gråsäl,Hane,Jakt,Skjuten,AB,EÖ,0,11/05/2007,100,195,40,,,,,,,,,,
2007,12/05/2007,5,C2007/00223,0,Gråsäl,Hona,Fiskeredskap,Drunkning,C,BH,x,15/05/2007,23.2,102,14,,,0,,,,Juvenil,Juvenil uterus,,
2007,15/05/2007,5,C2007/00245,0,Gråsäl,Hona,Fiskeredskap,Drunkning,Y,BH,x,25/05/2007,22.9,95.5,18,,,0,,,,Juvenil,Juvenil uterus,,
2007,26/05/2007,5,C2007/00297,0,Gråsäl,Hane,Jakt,Skjuten,AB,EÖ,0,31/05/2007,35,130,30,,,,,,,,,,
2007,11/03/2007,3,C2007/00383,10,Gråsäl,Hane,Strandad,,M,EÖ,0,10/07/2007,,205,,,,,,,,,,,
2007,08/06/2007,6,C2007/00463,0,Gråsäl,Hane,Fiskeredskap,Drunkning,AB,EÖ,x,12/10/2007,32.4,115.5,27,,,,,,,,,,
2007,08/06/2007,6,C2007/00464,0,Gråsäl,Hane,Fiskeredskap,Drunkning,AB,EÖ,x,12/10/2007,36.6,114,20,,,,,,,,,,
2007,01/06/2007,6,C2007/04640,0,Gråsäl,Hona,Fiskeredskap,Drunkning,AB,EÖ,x,06/11/2007,35.7,110,30,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2007,01/06/2007,6,C2007/07608,0,Gråsäl,Hona,,,AB,EÖ,x,01/10/2007,,,,juvenil,,,Nej,,,Juvenil,Juvenil uterus,,
2007,10/10/2007,10,C2007/07645,3,Gråsäl,Hane,Strandad,funnen död,M,EÖ,0,25/01/2008,,155,,,,,,,,,,,
2007,07/10/2007,10,C2007/07646,4,Gråsäl,Hane,Strandad,,M,EÖ,0,28/01/2008,,165,,,,,,,,,,,
2007,22/11/2007,11,C2007/07647,17,Gråsäl,Hona,Fiskeredskap,Drunkning,X,BH,0,07/02/2008,119,178,40,,,x,,,Ja,Dräktig,,50,
2007,25/05/2007,5,C2007/07649,0,Gråsäl,Hane,Fiskeredskap,Drunkning,AB,EÖ,x,13/02/2008,31.3,109,26,,,,,,,,,,
2007,09/08/2007,8,C2007/07650,0,Gråsäl,Hona,Fiskeredskap,Drunkning,AB,EÖ,x,13/12/2008,43.8,120,31,,,0,,,,Juvenil,Juvenil uterus,,
2007,14/11/2007,11,C2007/07652,3,Gråsäl,Hane,Fiskeredskap,Drunkning,H,EÖ,0,26/02/2008,110,155,,,,,,,,,,,
2007,25/07/2007,7,C2007/07708,18,Gråsäl,Hane,Strandad,,C,BH,0,01/04/2008,250,280,,,,,,,,,,,
2007,07/09/2007,9,C2007/07709,ej käke,Gråsäl,Hane,Fiskeredskap,Drunkning,X,BH,0,02/04/2008,124,182,,,,,,,,,,,
2007,2007-05-00,5,C2007/07710,#N/A,Gråsäl,Hona,Fiskeredskap,Drunkning,Y,BH,0,03/04/2008,18,95,,,,0,,,,Juvenil,,,
2007,29/07/2007,7,C2007/07711,0,Gråsäl,Hane,Strandad,,D,EÖ,0,04/04/2008,43,124,,,,,,,,,,,
2007,05/06/2007,6,C2007/07712,0,Gråsäl,Hona,Fiskeredskap,Drunkning,X,BH,0,03/04/2008,29,105,,juvenil,,,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2007,14/11/2007,11,C2007/07718,3,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,14/04/2008,100,160,30,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2007,24/09/2007,9,C2007/07721,3,Gråsäl,Hane,Strandad,funnen död,M,EÖ,0,10/04/2008,,170,,,,,,,,,,,
2007,11/06/2007,6,C2007/07726,0,Gråsäl,Hane,Jakt,Skjuten,H,EÖ,0,11/04/2008,42,110,30,,,,,,,,,,
2007,30/09/2007,9,C2007/07728,3,Gråsäl,Hane,Strandad,funnen död,M,EÖ,0,02/10/2007,,160,28,,,,,,,,,,
2007,09/11/2007,11,C2007/07729,4,Gråsäl,Hane,Strandad,funnen död troligen drunknad,M,EÖ,x,13/11/2007,,197,12,,,,,,,,,,
2007,10/10/2007,10,C2007/07730,3,Gråsäl,Hane,Jakt,Skjuten,E,EÖ,0,14/04/2008,70,140,15,,,,,,,,,,
2007,16/10/2007,10,C2007/07731,1,Gråsäl,Hona,Jakt,Skjuten,E,EÖ,0,14/04/2008,75,140,45,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2007,02/10/2007,10,C2007/07733,0,Gråsäl,Hona,Jakt,Skjuten,H,EÖ,0,14/04/2008,70,105,45,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2007,07-04-xx,4,C2007/07737,0,Gråsäl,Hane,Fiskeredskap,Drunkning,I,EÖ,x,16/04/2008,30,107.5,26,,,,,,,,,,
2007,04/05/2007,5,C2007/07741,0,Gråsäl,Hane,Jakt,Skjuten,BD,BV,0,17/04/2008,65,111,35,,,,,,,,,,
2007,23/05/2007,5,C2007/07742,9,Gråsäl,Hona,Jakt,Skjuten,AB,EÖ,0,21/04/2008,105,182,50,postpart,,0,Ja,,Ja,Preimplantationsperiod,,,
2007,02/09/2007,9,C2007/07743,2,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,21/04/2008,85,130,45,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2007,02/09/2007,9,C2007/07745,21,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,23/04/2008,150,165,55,,,x,,,Ja,Dräktig,,16.8,
2007,16/06/2007,6,C2007/07746,0,Gråsäl,Hona,Jakt,Skjuten,AB,EÖ,0,23/04/2008,20,110,30,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2007,16/06/2007,6,C2007/07747,0,Gråsäl,Hane,Jakt,Skjuten,AB,EÖ,0,23/04/2008,37,115,45,,,,,,,,,,
2007,01/11/2007,11,C2007/07801,12,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,25/04/2008,127,184,35,,,,,,,,,,
2007,15/05/2007,5,C2007/07803,19,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,25/04/2008,157,200,30,,,,,,,,,,
2007,08/10/2007,10,C2007/07804,12,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,25/04/2008,183,204,40,,,,,,,,,,
2007,03/10/2007,10,C2007/07805,21,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,25/04/2008,156,208,45,,,,,,,,,,
2007,07/10/2007,10,C2007/07806,12,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,28/04/2008,167,214,55,,,,,,,,,,
2007,19/10/2007,10,C2007/07807,9,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,28/04/2008,160,187,50,,,,,,,,,,
2007,12/11/2007,11,C2007/07808,15,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,28/04/2008,128,197,40,,,,,,,,,,
2007,20/10/2007,10,C2007/07809,8,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,28/04/2008,106,165,75,,,x,,,Ja,Dräktig,,42.5,
2007,09/08/2007,8,C2007/07811,12,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,30/04/2008,105,190,20,,,,,,,,,,
2007,26/05/2007,5,C2007/07812,2,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,30/04/2008,48,143,20,juvenil,,0,Nej,Nej,Ja,Preimplantationsperiod,Juvenil uterus,,
2005,16/09/2005,9,C2007/07864,2,Gråsäl,Hane,Fiskeredskap,Drunkning,D,EÖ,x,30/04/2008,78.5,158,30,,,,,,,,,,
2007,12/05/2007,5,C2007/07865,11,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,07/05/2008,150,220,35,postpart,,0,Ja,Ja,Ja,Preimplantationsperiod,PP placentaärr+CA,,
2007,18/10/2007,10,C2007/07866,2,Gråsäl,Hane,Jakt,Skjuten,BD,BV,0,07/05/2008,110,190,30,,,,,,,,,,
2007,30/09/2007,9,C2007/07867,4,Gråsäl,Hane,Jakt,Skjuten,BD,BV,0,07/05/2008,120,195,35,,,,,,,,,,
2007,18/10/2007,10,C2007/07868,2,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,07/05/2008,,155,20,juvenil,,0,Nej,,,Juvenil,Juvenil uterus,,
2007,18/10/2007,10,C2007/07869,3,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,07/05/2008,,180,25,,,,,,,,,,
2007,18/10/2007,10,C2007/07870,0,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,07/05/2008,,142,30,,,,,,,Juvenil,Juvenil uterus,,
2007,08/05/2007,5,C2007/07921,9,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,09/05/2008,130,180,40,postpart,,0,Ja,Ja,Ja,Preimplantationsperiod,PP placentaärr+CA,,
2007,06/05/2007,5,C2007/07922,10,Gråsäl,Hona,Jakt,Skjuten,BD,BV,0,09/05/2008,120,180,30,postpart,,0,Ja,Ja,Ja,Preimplantationsperiod,PP placentaärr+CA,,
2007,16/05/2007,5,C2007/07923,0,Gråsäl,Hona,Jakt,Skjuten,C,BH,0,09/05/2008,53,106,30,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2007,27/05/2007,5,C2007/07924,0,Gråsäl,Hona,Jakt,Skjuten,AC,BV,0,09/05/2008,,101,28,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2007,07/06/2007,6,C2007/07925,0,Gråsäl,Hona,Jakt,Skjuten,C,BH,0,09/05/2008,28,102,34,juvenil,,0,Nej,,,Juvenil,Juvenil uterus,,
2007,22/05/2007,5,C2007/07926,0,Gråsäl,Hona,Fiskeredskap,Drunkning,C,BH,0,09/05/2008,32,104,35,,,0,,,,Juvenil,Juvenil uterus,,
2007,12/05/2007,5,C2007/07927,7,Gråsäl,Hane,Jakt,Skjuten,BD,BV,0,12/05/2008,140,200,35,,,,,,,,,,
2007,09/07/2007,7,C2007/07928,0,Gråsäl,Hane,Jakt,Skjuten,BD,BV,0,12/05/2008,40,120,30,,,,,,,,,,
2007,09/07/2007,7,C2007/07929,3,Gråsäl,Hane,Jakt,Skjuten,BD,BV,0,12/05/2008,90,150,30,,,,,,,,,,
2007,21/07/2007,7,C2007/07930,14,Gråsäl,Hane,Jakt,Skjuten,BD,BV,0,12/05/2008,180,210,60,,,,,,,,,,
2007,12/05/2007,5,C2007/07931,2,Gråsäl,Hane,Jakt,Skjuten,BD,BV,0,12/05/2008,90,160,40,,,,,,,,,,
2007,12/05/2007,5,C2007/07932,8,Gråsäl,Hane,Jakt,Skjuten,BD,BV,0,16/05/2008,120,170,30,,,,,,,,,,
2007,22/04/2007,4,C2007/07933,1,Gråsäl,Hona,Jakt,Skjuten,AB,EÖ,0,16/05/2008,72,147,50,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2007,12/05/2007,5,C2007/07934,9,Gråsäl,Hane,Jakt,Skjuten,BD,BV,0,16/05/2008,140,190,30,,,,,,,,,,
2007,10/05/2007,5,C2007/07935,5,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,19/05/2008,87,170,40,,,,,,,,,,
2007,24/04/2007,4,C2007/07936,2,Gråsäl,Hona,Jakt,Skjuten,AB,EÖ,0,19/05/2008,60,150,60,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2007,20/08/2007,8,C2007/07937,26,Gråsäl,Hane,Jakt,Skjuten,Y,BH,0,19/05/2008,200,220,50,,,,,,,,,,
2007,08/08/2007,8,C2007/07938,5,Gråsäl,Hona,Jakt,Skjuten,Y,BH,0,19/05/2008,72,160,30,,,x,,,Ja,Dräktig,,,0.5
2007,17/04/2007,4,C2007/07939,0,Gråsäl,Hane,Fiskeredskap,Drunkning,I,EÖ,x,21/05/2008,42.8,114,39,,,,,,,,,,
2007,10/08/2007,8,C2007/07940,23,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,23/05/2008,141,187,40,,,,,,,,,,
2007,24/10/2007,10,C2007/07941,7,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,23/05/2008,80,170,60,,,x,,Ja,Ja,Dräktig,,40.5,
2007,06/08/2007,8,C2007/07943,0,Gråsäl,,Jakt,Skjuten,C,BH,0,29/05/2008,,,,,,,,,,,,,
2007,14/08/2007,8,C2007/07944,1,Gråsäl,Hona,Jakt,Skjuten,C,BH,0,29/05/2008,,,,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2007,06/08/2007,8,C2007/07945,0,Gråsäl,Hane,Jakt,Skjuten,C,BH,0,29/05/2008,,,,,,,,,,,,,
2007,30/07/2007,7,C2007/07985,0,Gråsäl,Hona,Fiskeredskap,Drunkning,,,x,17/06/2008,30,116.5,24,,,0,,,,Juvenil,Juvenil uterus,,
2007,04/06/2007,6,C2007/08020,0,Gråsäl,Hona,Fiskeredskap,Drunkning,X,BH,0,01/07/2008,30,110,35,,,0,,,,Juvenil,Juvenil uterus,,
2007,10/10/2007,10,C2007/08021,9,Gråsäl,Hona,Jakt,Skjuten,AC,BV,0,01/07/2008,,197,60,,,x,,,Ja,Dräktig,,32.5,
2007,10/10/2007,10,C2007/08023,8,Gråsäl,Hona,Jakt,Skjuten,AC,BV,0,01/07/2008,,195,70,,,x,,Ja,Ja,Dräktig,,30,
2007,13/10/2007,10,C2007/08025,13,Gråsäl,Hona,Jakt,Skjuten,AC,BV,0,01/07/2008,,200,95,,,x,,Ja,Ja,Dräktig,,33.3,
2007,28/08/2007,8,C2007/08027,ej käke,Gråsäl,Hane,Jakt,Skjuten,AC,BV,0,01/07/2008,,210,50,,,,,,,,,,
2007,18/10/2007,10,C2007/08028,3,Gråsäl,Hane,Jakt,Skjuten,AC,BV,0,01/07/2008,120,150,50,,,,,,,,,,
2007,22/04/2007,4,C2007/08029,0,Gråsäl,Hane,Jakt,Skjuten,Y,BH,0,08/07/2008,30,,15,,,,,,,,,,
2007,25/05/2007,5,C2007/08036,0,Gråsäl,Hane,Fiskeredskap,Drunkning,AB,EÖ,x,02/09/2008,24.2,104.5,15,,,,,,,,,,
2007,11/06/2007,6,C2007/08041,23,Gråsäl,Hane,Jakt,Skjuten,C,BH,0,19/09/2008,150,185,25,,,,,,,,,,
2007,2007-00-00,,C2007/08087,0,Gråsäl,Hona,,,Y,BH,x,08/01/2010,16,99,9,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2008,27/01/2008,1,C2008/00001,5,Gråsäl,Hane,Fiskeredskap,Drunkning,X,BH,0,07/02/2008,130,160,30,,,,,,,,,,
2008,06/02/2008,2,C2008/00002,#N/A,Gråsäl,Hona,,,X,BH,x,12/02/2008,11.5,88.5,,,,,,,,,,,
2008,13/02/2008,2,C2008/00003,1,Gråsäl,Hane,Fiskeredskap,Drunkning,X,BH,x,20/02/2008,63.3,133.5,27,,,,,,,,,,
2008,23/03/2008,3,C2008/00018,0,Gråsäl,Hane,Fiskeredskap,Drunkning,AB,EÖ,x,04/04/2008,14.9,99,10,,,,,,,,,,
2008,16/04/2008,4,C2008/00019,0,Gråsäl,Hane,Fiskeredskap,Drunkning,AB,EÖ,x,21/04/2008,17.1,99.5,12,,,,,,,,,,
2008,19/04/2008,4,C2008/00020,7,Gråsäl,,Jakt,Skjuten,AB,EÖ,0,22/04/2008,168,210,55,,,,,,,,,,
2008,19/04/2008,4,C2008/00021,7,Gråsäl,Hane,Jakt,Skjuten,AB,EÖ,0,22/04/2008,170,201,31,,,,,,,,,,
2008,19/04/2008,4,C2008/00022,6,Gråsäl,Hona,Jakt,Skjuten,AB,EÖ,0,23/04/2008,122,183,45,,,,Okänt/ingen anteckning,Okänt/ingen anteckning,Ja,Preimplantationsperiod,,,
2008,19/04/2008,4,C2008/00023,2,Gråsäl,Hona,Jakt,Skjuten,AB,EÖ,0,23/04/2008,90,170,60,,,,,,,Organ saknas/ej bedömt,Organ saknas/ej bedömt,,
2008,19/04/2008,4,C2008/00024,14,Gråsäl,Hona,Jakt,Skjuten,AB,EÖ,0,23/04/2008,105,180,52,,,,Organ saknas,Ja,Ja,Preimplantationsperiod,Organ saknas/ej bedömt,,
2008,19/04/2008,4,C2008/00025,12,Gråsäl,Hane,Jakt,Skjuten,AB,EÖ,0,23/04/2008,182,215,50,,,,,,,,,,
2008,19/04/2008,4,C2008/00026,9,Gråsäl,Hona,Jakt,Skjuten,AB,EÖ,0,23/04/2008,135,196,70,parous,,,Okänt/ingen anteckning,Nej,Ja,Preimplantationsperiod,,,
2008,21/05/2008,5,C2008/00067,0,Gråsäl,Hona,Fiskeredskap,Drunkning,H,EÖ,x,23/05/2008,33.6,112.5,26,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2008,04/05/2008,5,C2008/00093,0,Gråsäl,Hane,Fiskeredskap,Drunkning,I,EÖ,x,30/05/2008,30.7,107.5,30,,,,,,,,,,
2008,25/06/2008,6,C2008/00488,3,Gråsäl,Hane,Fiskeredskap,avlivad i redskap,X,BH,0,30/06/2008,64,156,22,,,,,,,,,,
2008,01/07/2008,7,C2008/00508,13,Gråsäl,Hona,Jakt,Skjuten,X,BH,x,02/07/2008,93.8,181,26,postpartum ,,0,Ja,Ja,Ja,Preimplantationsperiod,PP placentaärr+CA,,
2008,30/06/2008,6,C2008/00509,13,Gråsäl,Hane,Jakt,Skjuten,X,BH,x,02/07/2008,106.4,180,20,,,,,,,,,,
2008,24/06/2008,6,C2008/00526,15,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,08/07/2008,120,187,30,,,,,,,,,,
2008,04/07/2008,7,C2008/00528,14,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,09/07/2008,145,208,19,,,,,,,,,,
2008,05/07/2008,7,C2008/00529,5,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,09/07/2008,82,165,18,,,,,,,,,,
2008,06/07/2008,7,C2008/00530,18,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,09/07/2008,127,190,25,,,,,,,,,,
2008,05/07/2008,7,C2008/00531,16,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,09/07/2008,130,201,50,,,,,,,,,,
2008,08-01-xx,1,C2008/00533,12,Gråsäl,Hane,Fiskeredskap,Drunkning,Y,BH,0,10/07/2008,200,200,50,,,,,,,,,,
2008,12/05/2008,5,C2008/00534,1,Gråsäl,Hona,Jakt,Skjuten,C,BH,0,11/07/2008,71,132,40,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2008,17/06/2008,6,C2008/00535,0,Gråsäl,Hona,Jakt,Skjuten,C,BH,0,11/07/2008,42,116,50,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2008,04/05/2008,5,C2008/00536,1,Gråsäl,Hona,Jakt,Skjuten,C,BH,0,11/07/2008,45,110,42,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2008,26/06/2008,6,C2008/00538,21,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,14/07/2008,,195,70,,,obs,Okänt/ingen anteckning,Ja,Ja,Preimplantationsperiod,,,
2008,26/04/2008,4,C2008/00539,ej käke,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,14/07/2008,96,166,30,,,,,,,,,,
2008,26/04/2008,4,C2008/00540,12,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,14/07/2008,121,185,35,,,,,,,,,,
2008,08/06/2008,6,C2008/00541,18,Gråsäl,Hane,Jakt,Skjuten,C,BH,0,15/07/2008,150,190,60,,,,,,,,,,
2008,03/07/2008,7,C2008/00542,3,Gråsäl,Hane,Fiskeredskap,Drunkning,X,BH,0,15/07/2008,79,167,20,,,,,,,,,,
2008,02/07/2008,7,C2008/00543,18,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,15/07/2008,150,187,26,,,,,,,,,,
2008,18/08/2008,8,C2008/00545,0,Gråsäl,Hane,Fiskeredskap,Drunkning,H,EÖ,x,19/08/2008,40.6,124.5,20,,,,,,,,,,
2008,14/07/2008,7,C2008/00546,7,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,02/09/2008,82.3,174.5,20,,,,,,,,,,
2008,15/08/2008,8,C2008/00547,11,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,10/09/2008,105,187,25,,,,,,,,,,
2008,09/08/2008,8,C2008/00548,3,Gråsäl,Hona,Jakt,Skjuten,X,BH,0,10/09/2008,56,135,30,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2008,19/08/2008,8,C2008/00549,14,Gråsäl,Hane,Jakt,Skjuten,Y,BH,0,10/09/2008,150,235,55,,,,,,,,,,
2008,15/08/2008,8,C2008/01116,13,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,17/09/2008,162,198,45,,,,,,,,,,
2008,12/08/2008,8,C2008/01117,1,Gråsäl,Hane,Fiskeredskap,Drunkning,X,BH,0,18/09/2008,54,145,45,,,,,,,,,,
2008,13/08/2008,8,C2008/01118,23,Gråsäl,Hane,Jakt,Skjuten,X,BH,0,18/09/2008,182,195,25,,,,,,,,,,
2008,18/09/2008,9,C2008/01734,1,Gråsäl,Hona,Jakt,Skjuten,X,BH,x,04/12/2008,50.3,131.5,22,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2008,18/09/2008,9,C2008/01735,1,Gråsäl,Hona,Jakt,Skjuten,X,BH,x,12/02/2009,41.5,127,23,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2008,18/09/2008,9,C2008/01736,3,Gråsäl,Hona,Jakt,Skjuten,X,BH,x,25/11/2008,55.3,143.5,28,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
2008,20/04/2008,4,C2008/01737,0,Gråsäl,Hane,Jakt,Skjuten,BD,BV,0,25/09/2008,,90,35,,,,,,,,,,
2008,05/09/2008,9,C2008/01738,1,Gråsäl,Hona,Jakt,Skjuten,X,BH,,25/09/2008,50,135,35,juvenil,,0,Nej,Nej,Nej,Juvenil,Juvenil uterus,,
